2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000, -2.506305144417207E+07,  1.459930035240048E+08, -3.717618948633224E+04,
2458849.541666667, A.D. 2020-Jan-01 01:00:00.0000, -2.516967285935773E+07,  1.459777397560432E+08, -3.729688691529632E+04,
2458849.583333333, A.D. 2020-Jan-01 02:00:00.0000, -2.527631159347291E+07,  1.459624048946246E+08, -3.741485188286006E+04,
2458849.625000000, A.D. 2020-Jan-01 03:00:00.0000, -2.538296764404634E+07,  1.459469986847658E+08, -3.753007582112402E+04,
2458849.666666667, A.D. 2020-Jan-01 04:00:00.0000, -2.548964100658844E+07,  1.459315208713009E+08, -3.764255034547299E+04,
2458849.708333333, A.D. 2020-Jan-01 05:00:00.0000, -2.559633167459460E+07,  1.459159711988906E+08, -3.775226725447923E+04,
2458849.750000000, A.D. 2020-Jan-01 06:00:00.0000, -2.570303963954842E+07,  1.459003494120312E+08, -3.785921852965653E+04,
2458849.791666667, A.D. 2020-Jan-01 07:00:00.0000, -2.580976489092475E+07,  1.458846552550637E+08, -3.796339633533359E+04,
2458849.833333333, A.D. 2020-Jan-01 08:00:00.0000, -2.591650741619279E+07,  1.458688884721830E+08, -3.806479301849753E+04,
2458849.875000000, A.D. 2020-Jan-01 09:00:00.0000, -2.602326720081902E+07,  1.458530488074470E+08, -3.816340110866725E+04,
2458849.916666667, A.D. 2020-Jan-01 10:00:00.0000, -2.613004422826999E+07,  1.458371360047846E+08, -3.825921331772208E+04,
2458849.958333333, A.D. 2020-Jan-01 11:00:00.0000, -2.623683848001511E+07,  1.458211498080050E+08, -3.835222253975272E+04,
2458850.000000000, A.D. 2020-Jan-01 12:00:00.0000, -2.634364993552930E+07,  1.458050899608060E+08, -3.844242185103148E+04,
2458850.041666667, A.D. 2020-Jan-01 13:00:00.0000, -2.645047857229547E+07,  1.457889562067822E+08, -3.852980450975150E+04,
2458850.083333333, A.D. 2020-Jan-01 14:00:00.0000, -2.655732436580702E+07,  1.457727482894338E+08, -3.861436395604163E+04,
2458850.125000000, A.D. 2020-Jan-01 15:00:00.0000, -2.666418728957013E+07,  1.457564659521744E+08, -3.869609381178766E+04,
2458850.166666667, A.D. 2020-Jan-01 16:00:00.0000, -2.677106731510599E+07,  1.457401089383392E+08, -3.877498788059503E+04,
2458850.208333333, A.D. 2020-Jan-01 17:00:00.0000, -2.687796441195289E+07,  1.457236769911934E+08, -3.885104014766216E+04,
2458850.250000000, A.D. 2020-Jan-01 18:00:00.0000, -2.698487854766827E+07,  1.457071698539396E+08, -3.892424477972090E+04,
2458850.291666667, A.D. 2020-Jan-01 19:00:00.0000, -2.709180968783052E+07,  1.456905872697259E+08, -3.899459612499923E+04,
2458850.333333333, A.D. 2020-Jan-01 20:00:00.0000, -2.719875779604080E+07,  1.456739289816539E+08, -3.906208871309459E+04,
2458850.375000000, A.D. 2020-Jan-01 21:00:00.0000, -2.730572283392465E+07,  1.456571947327862E+08, -3.912671725502610E+04,
2458850.416666667, A.D. 2020-Jan-01 22:00:00.0000, -2.741270476113354E+07,  1.456403842661540E+08, -3.918847664311528E+04,
2458850.458333333, A.D. 2020-Jan-01 23:00:00.0000, -2.751970353534624E+07,  1.456234973247648E+08, -3.924736195099354E+04,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000, -2.762671911227013E+07,  1.456065336516101E+08, -3.930336843359470E+04,
2458850.541666667, A.D. 2020-Jan-02 01:00:00.0000, -2.773375144564234E+07,  1.455894929896724E+08, -3.935649152712524E+04,
2458850.583333333, A.D. 2020-Jan-02 02:00:00.0000, -2.784080048723075E+07,  1.455723750819331E+08, -3.940672684913129E+04,
2458850.625000000, A.D. 2020-Jan-02 03:00:00.0000, -2.794786618683495E+07,  1.455551796713797E+08, -3.945407019840181E+04,
2458850.666666667, A.D. 2020-Jan-02 04:00:00.0000, -2.805494849228695E+07,  1.455379065010130E+08, -3.949851755513996E+04,
2458850.708333333, A.D. 2020-Jan-02 05:00:00.0000, -2.816204734945185E+07,  1.455205553138545E+08, -3.954006508086622E+04,
2458850.750000000, A.D. 2020-Jan-02 06:00:00.0000, -2.826916270222836E+07,  1.455031258529538E+08, -3.957870911856741E+04,
2458850.791666667, A.D. 2020-Jan-02 07:00:00.0000, -2.837629449254915E+07,  1.454856178613957E+08, -3.961444619270414E+04,
2458850.833333333, A.D. 2020-Jan-02 08:00:00.0000, -2.848344266038112E+07,  1.454680310823074E+08, -3.964727300932258E+04,
2458850.875000000, A.D. 2020-Jan-02 09:00:00.0000, -2.859060714372553E+07,  1.454503652588656E+08, -3.967718645611405E+04,
2458850.916666667, A.D. 2020-Jan-02 10:00:00.0000, -2.869778787861793E+07,  1.454326201343038E+08, -3.970418360250443E+04,
2458850.958333333, A.D. 2020-Jan-02 11:00:00.0000, -2.880498479912804E+07,  1.454147954519198E+08, -3.972826169977337E+04,
2458851.000000000, A.D. 2020-Jan-02 12:00:00.0000, -2.891219783735947E+07,  1.453968909550819E+08, -3.974941818124801E+04,
2458851.041666667, A.D. 2020-Jan-02 13:00:00.0000, -2.901942692344927E+07,  1.453789063872373E+08, -3.976765066228062E+04,
2458851.083333333, A.D. 2020-Jan-02 14:00:00.0000, -2.912667198556736E+07,  1.453608414919182E+08, -3.978295694053918E+04,
2458851.125000000, A.D. 2020-Jan-02 15:00:00.0000, -2.923393294991592E+07,  1.453426960127494E+08, -3.979533499608934E+04,
2458851.166666667, A.D. 2020-Jan-02 16:00:00.0000, -2.934120974072843E+07,  1.453244696934558E+08, -3.980478299160302E+04,
