2458851.208333333, A.D. 2020-Jan-02 17:00:00.0000, -2.984878156308962E+07,  1.452630970251865E+08, -2.585044835217297E+03,
2458851.250000000, A.D. 2020-Jan-02 18:00:00.0000, -2.995566578721159E+07,  1.452412566891183E+08, -2.582265162579715E+03,
2458851.291666667, A.D. 2020-Jan-02 19:00:00.0000, -3.006253374599157E+07,  1.452193385052444E+08, -2.579518006846309E+03,
2458851.333333333, A.D. 2020-Jan-02 20:00:00.0000, -3.016938538200339E+07,  1.451973424885980E+08, -2.576803382307291E+03,
2458851.375000000, A.D. 2020-Jan-02 21:00:00.0000, -3.027622063785423E+07,  1.451752686542552E+08, -2.574121301002800E+03,
2458851.416666667, A.D. 2020-Jan-02 22:00:00.0000, -3.038303945618464E+07,  1.451531170173353E+08, -2.571471772737801E+03,
2458851.458333333, A.D. 2020-Jan-02 23:00:00.0000, -3.048984177966864E+07,  1.451308875930005E+08, -2.568854805022478E+03,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000, -3.059662755101376E+07,  1.451085803964556E+08, -2.566270403116941E+03,
2458851.541666667, A.D. 2020-Jan-03 01:00:00.0000, -3.070339671296109E+07,  1.450861954429483E+08, -2.563718570031226E+03,
2458851.583333333, A.D. 2020-Jan-03 02:00:00.0000, -3.081014920828536E+07,  1.450637327477687E+08, -2.561199306443334E+03,
2458851.625000000, A.D. 2020-Jan-03 03:00:00.0000, -3.091688497979503E+07,  1.450411923262497E+08, -2.558712610803545E+03,
2458851.666666667, A.D. 2020-Jan-03 04:00:00.0000, -3.102360397033229E+07,  1.450185741937662E+08, -2.556258479252458E+03,
2458851.708333333, A.D. 2020-Jan-03 05:00:00.0000, -3.113030612277318E+07,  1.449958783657358E+08, -2.553836905688047E+03,
2458851.750000000, A.D. 2020-Jan-03 06:00:00.0000, -3.123699138002765E+07,  1.449731048576181E+08, -2.551447881676257E+03,
2458851.791666667, A.D. 2020-Jan-03 07:00:00.0000, -3.134365968503965E+07,  1.449502536849145E+08, -2.549091396495700E+03,
2458851.833333333, A.D. 2020-Jan-03 08:00:00.0000, -3.145031098078712E+07,  1.449273248631690E+08, -2.546767437137663E+03,
2458851.875000000, A.D. 2020-Jan-03 09:00:00.0000, -3.155694521028218E+07,  1.449043184079668E+08, -2.544475988291204E+03,
2458851.916666667, A.D. 2020-Jan-03 10:00:00.0000, -3.166356231657114E+07,  1.448812343349354E+08, -2.542217032313347E+03,
2458851.958333333, A.D. 2020-Jan-03 11:00:00.0000, -3.177016224273456E+07,  1.448580726597437E+08, -2.539990549281240E+03,
2458852.000000000, A.D. 2020-Jan-03 12:00:00.0000, -3.187674493188739E+07,  1.448348333981021E+08, -2.537796516947448E+03,
2458852.041666667, A.D. 2020-Jan-03 13:00:00.0000, -3.198331032717901E+07,  1.448115165657625E+08, -2.535634910702705E+03,
2458852.083333333, A.D. 2020-Jan-03 14:00:00.0000, -3.208985837179330E+07,  1.447881221785182E+08, -2.533505703642964E+03,
2458852.125000000, A.D. 2020-Jan-03 15:00:00.0000, -3.219638900894876E+07,  1.447646502522035E+08, -2.531408866517246E+03,
2458852.166666667, A.D. 2020-Jan-03 16:00:00.0000, -3.230290218189859E+07,  1.447411008026940E+08, -2.529344367742538E+03,
2458852.208333333, A.D. 2020-Jan-03 17:00:00.0000, -3.240939783393072E+07,  1.447174738459060E+08, -2.527312173381448E+03,
2458852.250000000, A.D. 2020-Jan-03 18:00:00.0000, -3.251587590836800E+07,  1.446937693977969E+08, -2.525312247157097E+03,
2458852.291666667, A.D. 2020-Jan-03 19:00:00.0000, -3.262233634856817E+07,  1.446699874743647E+08, -2.523344550393522E+03,
2458852.333333333, A.D. 2020-Jan-03 20:00:00.0000, -3.272877909792405E+07,  1.446461280916480E+08, -2.521409042090178E+03,
2458852.375000000, A.D. 2020-Jan-03 21:00:00.0000, -3.283520409986359E+07,  1.446221912657258E+08, -2.519505678839982E+03,
2458852.416666667, A.D. 2020-Jan-03 22:00:00.0000, -3.294161129784993E+07,  1.445981770127176E+08, -2.517634414903820E+03,
2458852.458333333, A.D. 2020-Jan-03 23:00:00.0000, -3.304800063538156E+07,  1.445740853487830E+08, -2.515795202113688E+03,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000, -3.315437205599238E+07,  1.445499162901216E+08, -2.513987989909947E+03,
2458852.541666667, A.D. 2020-Jan-04 01:00:00.0000, -3.326072550325178E+07,  1.445256698529731E+08, -2.512212725356221E+03,
2458852.583333333, A.D. 2020-Jan-04 02:00:00.0000, -3.336706092076478E+07,  1.445013460536171E+08, -2.510469353117049E+03,
2458852.625000000, A.D. 2020-Jan-04 03:00:00.0000, -3.347337825217206E+07,  1.444769449083725E+08, -2.508757815368474E+03,
2458852.666666667, A.D. 2020-Jan-04 04:00:00.0000, -3.357967744115017E+07,  1.444524664335980E+08, -2.507078051984310E+03,
2458852.708333333, A.D. 2020-Jan-04 05:00:00.0000, -3.368595843141150E+07,  1.444279106456918E+08, -2.505430000297725E+03,
2458852.750000000, A.D. 2020-Jan-04 06:00:00.0000, -3.379222116670447E+07,  1.444032775610909E+08, -2.503813595250249E+03,
2458852.791666667, A.D. 2020-Jan-04 07:00:00.0000, -3.389846559081362E+07,  1.443785671962720E+08, -2.502228769354522E+03,
2458852.833333333, A.D. 2020-Jan-04 08:00:00.0000, -3.400469164755967E+07,  1.443537795677501E+08, -2.500675452649593E+03,
2458852.875000000, A.D. 2020-Jan-04 09:00:00.0000, -3.411089928079969E+07,  1.443289146920795E+08, -2.499153572708368E+03,
2458852.916666667, A.D. 2020-Jan-04 10:00:00.0000, -3.421708843442713E+07,  1.443039725858528E+08, -2.497663054645061E+03,
2458852.958333333, A.D. 2020-Jan-04 11:00:00.0000, -3.432325905237197E+07,  1.442789532657013E+08, -2.496203821107745E+03,
2458853.000000000, A.D. 2020-Jan-04 12:00:00.0000, -3.442941107860085E+07,  1.442538567482946E+08, -2.494775792211294E+03,
2458853.041666667, A.D. 2020-Jan-04 13:00:00.0000, -3.453554445711710E+07,  1.442286830503402E+08, -2.493378885634243E+03,
2458853.083333333, A.D. 2020-Jan-04 14:00:00.0000, -3.464165913196092E+07,  1.442034321885840E+08, -2.492013016529381E+03,
2458853.125000000, A.D. 2020-Jan-04 15:00:00.0000, -3.474775504720946E+07,  1.441781041798093E+08, -2.490678097523749E+03,
2458853.166666667, A.D. 2020-Jan-04 16:00:00.0000, -3.485383214697692E+07,  1.441526990408372E+08, -2.489374038755894E+03,
2458853.208333333, A.D. 2020-Jan-04 17:00:00.0000, -3.495989037541464E+07,  1.441272167885265E+08, -2.488100747793913E+03,
2458853.250000000, A.D. 2020-Jan-04 18:00:00.0000, -3.506592967671130E+07,  1.441016574397730E+08, -2.486858129702508E+03,
2458853.291666667, A.D. 2020-Jan-04 19:00:00.0000, -3.517194999509288E+07,  1.440760210115096E+08, -2.485646086983383E+03,
2458853.333333333, A.D. 2020-Jan-04 20:00:00.0000, -3.527795127482294E+07,  1.440503075207063E+08, -2.484464519590139E+03,
2458853.375000000, A.D. 2020-Jan-04 21:00:00.0000, -3.538393346020255E+07,  1.440245169843699E+08, -2.483313324928284E+03,
2458853.416666667, A.D. 2020-Jan-04 22:00:00.0000, -3.548989649557058E+07,  1.439986494195434E+08, -2.482192397780716E+03,
2458853.458333333, A.D. 2020-Jan-04 23:00:00.0000, -3.559584032530364E+07,  1.439727048433066E+08, -2.481101630404592E+03,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000, -3.570176489381633E+07,  1.439466832727751E+08, -2.480040912427008E+03,
2458853.541666667, A.D. 2020-Jan-05 01:00:00.0000, -3.580767014556126E+07,  1.439205847251005E+08, -2.479010130919516E+03,
2458853.583333333, A.D. 2020-Jan-05 02:00:00.0000, -3.591355602502920E+07,  1.438944092174705E+08, -2.478009170278907E+03,
2458853.625000000, A.D. 2020-Jan-05 03:00:00.0000, -3.601942247674917E+07,  1.438681567671079E+08, -2.477037912324071E+03,
2458853.666666667, A.D. 2020-Jan-05 04:00:00.0000, -3.612526944528855E+07,  1.438418273912711E+08, -2.476096236236393E+03,
2458853.708333333, A.D. 2020-Jan-05 05:00:00.0000, -3.623109687525321E+07,  1.438154211072536E+08, -2.475184018597007E+03,
2458853.750000000, A.D. 2020-Jan-05 06:00:00.0000, -3.633690471128757E+07,  1.437889379323837E+08, -2.474301133275032E+03,
2458853.791666667, A.D. 2020-Jan-05 07:00:00.0000, -3.644269289807478E+07,  1.437623778840244E+08, -2.473447451524436E+03,
2458853.833333333, A.D. 2020-Jan-05 08:00:00.0000, -3.654846138033675E+07,  1.437357409795733E+08, -2.472622841924429E+03,
2458853.875000000, A.D. 2020-Jan-05 09:00:00.0000, -3.665421010283429E+07,  1.437090272364621E+08, -2.471827170386910E+03,
2458853.916666667, A.D. 2020-Jan-05 10:00:00.0000, -3.675993901036725E+07,  1.436822366721566E+08, -2.471060300141573E+03,
2458853.958333333, A.D. 2020-Jan-05 11:00:00.0000, -3.686564804777456E+07,  1.436553693041562E+08, -2.470322091713548E+03,
2458854.000000000, A.D. 2020-Jan-05 12:00:00.0000, -3.697133715993436E+07,  1.436284251499940E+08, -2.469612402938306E+03,
2458854.041666667, A.D. 2020-Jan-05 13:00:00.0000, -3.707700629176411E+07,  1.436014042272362E+08, -2.468931088954210E+03,
2458854.083333333, A.D. 2020-Jan-05 14:00:00.0000, -3.718265538822070E+07,  1.435743065534823E+08, -2.468278002128005E+03,
2458854.125000000, A.D. 2020-Jan-05 15:00:00.0000, -3.728828439430049E+07,  1.435471321463644E+08, -2.467652992166579E+03,
2458854.166666667, A.D. 2020-Jan-05 16:00:00.0000, -3.739389325503950E+07,  1.435198810235470E+08, -2.467055905997753E+03,
2458854.208333333, A.D. 2020-Jan-05 17:00:00.0000, -3.749948191551344E+07,  1.434925532027272E+08, -2.466486587829888E+03,
2458854.250000000, A.D. 2020-Jan-05 18:00:00.0000, -3.760505032083782E+07,  1.434651487016339E+08, -2.465944879069924E+03,
2458854.291666667, A.D. 2020-Jan-05 19:00:00.0000, -3.771059841616805E+07,  1.434376675380278E+08, -2.465430618442595E+03,
2458854.333333333, A.D. 2020-Jan-05 20:00:00.0000, -3.781612614669955E+07,  1.434101097297009E+08, -2.464943641819060E+03,
2458854.375000000, A.D. 2020-Jan-05 21:00:00.0000, -3.792163345766778E+07,  1.433824752944767E+08, -2.464483782343566E+03,
2458854.416666667, A.D. 2020-Jan-05 22:00:00.0000, -3.802712029434840E+07,  1.433547642502094E+08, -2.464050870344043E+03,
2458854.458333333, A.D. 2020-Jan-05 23:00:00.0000, -3.813258660205732E+07,  1.433269766147839E+08, -2.463644733376801E+03,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000, -3.823803232615078E+07,  1.432991124061155E+08, -2.463265196181834E+03,
2458854.541666667, A.D. 2020-Jan-06 01:00:00.0000, -3.834345741202547E+07,  1.432711716421495E+08, -2.462912080697715E+03,
2458854.583333333, A.D. 2020-Jan-06 02:00:00.0000, -3.844886180511854E+07,  1.432431543408611E+08, -2.462585206016898E+03,
2458854.625000000, A.D. 2020-Jan-06 03:00:00.0000, -3.855424545090774E+07,  1.432150605202546E+08, -2.462284388437867E+03,
2458854.666666667, A.D. 2020-Jan-06 04:00:00.0000, -3.865960829491150E+07,  1.431868901983638E+08, -2.462009441427886E+03,
2458854.708333333, A.D. 2020-Jan-06 05:00:00.0000, -3.876495028268891E+07,  1.431586433932515E+08, -2.461760175563395E+03,
2458854.750000000, A.D. 2020-Jan-06 06:00:00.0000, -3.887027135983992E+07,  1.431303201230086E+08, -2.461536398634315E+03,
2458854.791666667, A.D. 2020-Jan-06 07:00:00.0000, -3.897557147200532E+07,  1.431019204057546E+08, -2.461337915554643E+03,
2458854.833333333, A.D. 2020-Jan-06 08:00:00.0000, -3.908085056486680E+07,  1.430734442596367E+08, -2.461164528362453E+03,
2458854.875000000, A.D. 2020-Jan-06 09:00:00.0000, -3.918610858414710E+07,  1.430448917028298E+08, -2.461016036249697E+03,
2458854.916666667, A.D. 2020-Jan-06 10:00:00.0000, -3.929134547560992E+07,  1.430162627535361E+08, -2.460892235517502E+03,
2458854.958333333, A.D. 2020-Jan-06 11:00:00.0000, -3.939656118506014E+07,  1.429875574299847E+08, -2.460792919605970E+03,
2458855.000000000, A.D. 2020-Jan-06 12:00:00.0000, -3.950175565834374E+07,  1.429587757504313E+08, -2.460717879042029E+03,
2458855.041666667, A.D. 2020-Jan-06 13:00:00.0000, -3.960692884134791E+07,  1.429299177331579E+08, -2.460666901528835E+03,
2458855.083333333, A.D. 2020-Jan-06 14:00:00.0000, -3.971208068000109E+07,  1.429009833964723E+08, -2.460639771819115E+03,
2458855.125000000, A.D. 2020-Jan-06 15:00:00.0000, -3.981721112027300E+07,  1.428719727587081E+08, -2.460636271744967E+03,
2458855.166666667, A.D. 2020-Jan-06 16:00:00.0000, -3.992232010817465E+07,  1.428428858382240E+08, -2.460656180299819E+03,
2458855.208333333, A.D. 2020-Jan-06 17:00:00.0000, -4.002740758975844E+07,  1.428137226534035E+08, -2.460699273549020E+03,
2458855.250000000, A.D. 2020-Jan-06 18:00:00.0000, -4.013247351111814E+07,  1.427844832226548E+08, -2.460765324614942E+03,
2458855.291666667, A.D. 2020-Jan-06 19:00:00.0000, -4.023751781838887E+07,  1.427551675644101E+08, -2.460854103744030E+03,
2458855.333333333, A.D. 2020-Jan-06 20:00:00.0000, -4.034254045774724E+07,  1.427257756971256E+08, -2.460965378224850E+03,
2458855.375000000, A.D. 2020-Jan-06 21:00:00.0000, -4.044754137541128E+07,  1.426963076392806E+08, -2.461098912492394E+03,
2458855.416666667, A.D. 2020-Jan-06 22:00:00.0000, -4.055252051764043E+07,  1.426667634093778E+08, -2.461254468016326E+03,
2458855.458333333, A.D. 2020-Jan-06 23:00:00.0000, -4.065747783073562E+07,  1.426371430259424E+08, -2.461431803308427E+03,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000, -4.076241326103921E+07,  1.426074465075220E+08, -2.461630674034357E+03,
2458855.541666667, A.D. 2020-Jan-07 01:00:00.0000, -4.086732675493504E+07,  1.425776738726858E+08, -2.461850832879543E+03,
2458855.583333333, A.D. 2020-Jan-07 02:00:00.0000, -4.097221825884836E+07,  1.425478251400250E+08, -2.462092029601336E+03,
2458855.625000000, A.D. 2020-Jan-07 03:00:00.0000, -4.107708771924587E+07,  1.425179003281517E+08, -2.462354011051357E+03,
2458855.666666667, A.D. 2020-Jan-07 04:00:00.0000, -4.118193508263565E+07,  1.424878994556987E+08, -2.462636521145701E+03,
2458855.708333333, A.D. 2020-Jan-07 05:00:00.0000, -4.128676029556720E+07,  1.424578225413193E+08, -2.462939300894737E+03,
2458855.750000000, A.D. 2020-Jan-07 06:00:00.0000, -4.139156330463134E+07,  1.424276696036865E+08, -2.463262088336051E+03,
2458855.791666667, A.D. 2020-Jan-07 07:00:00.0000, -4.149634405646022E+07,  1.423974406614931E+08, -2.463604618608952E+03,
2458855.833333333, A.D. 2020-Jan-07 08:00:00.0000, -4.160110249772727E+07,  1.423671357334510E+08, -2.463966623954475E+03,
2458855.875000000, A.D. 2020-Jan-07 09:00:00.0000, -4.170583857514713E+07,  1.423367548382908E+08, -2.464347833663225E+03,
2458855.916666667, A.D. 2020-Jan-07 10:00:00.0000, -4.181055223547563E+07,  1.423062979947614E+08, -2.464747974127531E+03,
2458855.958333333, A.D. 2020-Jan-07 11:00:00.0000, -4.191524342550970E+07,  1.422757652216297E+08, -2.465166768804193E+03,
2458856.000000000, A.D. 2020-Jan-07 12:00:00.0000, -4.201991209208733E+07,  1.422451565376799E+08, -2.465603938266635E+03,
2458856.041666667, A.D. 2020-Jan-07 13:00:00.0000, -4.212455818208747E+07,  1.422144719617134E+08, -2.466059200167656E+03,
2458856.083333333, A.D. 2020-Jan-07 14:00:00.0000, -4.222918164242999E+07,  1.421837115125484E+08, -2.466532269284129E+03,
2458856.125000000, A.D. 2020-Jan-07 15:00:00.0000, -4.233378242007554E+07,  1.421528752090191E+08, -2.467022857479751E+03,
2458856.166666667, A.D. 2020-Jan-07 16:00:00.0000, -4.243836046202550E+07,  1.421219630699755E+08, -2.467530673742294E+03,
2458856.208333333, A.D. 2020-Jan-07 17:00:00.0000, -4.254291571532188E+07,  1.420909751142831E+08, -2.468055424168706E+03,
2458856.250000000, A.D. 2020-Jan-07 18:00:00.0000, -4.264744812704720E+07,  1.420599113608224E+08, -2.468596812009811E+03,
2458856.291666667, A.D. 2020-Jan-07 19:00:00.0000, -4.275195764432435E+07,  1.420287718284882E+08, -2.469154537618160E+03,
2458856.333333333, A.D. 2020-Jan-07 20:00:00.0000, -4.285644421431654E+07,  1.419975565361894E+08, -2.469728298537433E+03,
2458856.375000000, A.D. 2020-Jan-07 21:00:00.0000, -4.296090778422711E+07,  1.419662655028488E+08, -2.470317789413035E+03,
2458856.416666667, A.D. 2020-Jan-07 22:00:00.0000, -4.306534830129942E+07,  1.419348987474020E+08, -2.470922702103853E+03,
2458856.458333333, A.D. 2020-Jan-07 23:00:00.0000, -4.316976571281671E+07,  1.419034562887978E+08, -2.471542725622654E+03,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000, -4.327415996610193E+07,  1.418719381459968E+08, -2.472177546158433E+03,
2458856.541666667, A.D. 2020-Jan-08 01:00:00.0000, -4.337853100851762E+07,  1.418403443379720E+08, -2.472826847150922E+03,
2458856.583333333, A.D. 2020-Jan-08 02:00:00.0000, -4.348287878746571E+07,  1.418086748837075E+08, -2.473490309186280E+03,
2458856.625000000, A.D. 2020-Jan-08 03:00:00.0000, -4.358720325038735E+07,  1.417769298021984E+08, -2.474167610116303E+03,
2458856.666666667, A.D. 2020-Jan-08 04:00:00.0000, -4.369150434476275E+07,  1.417451091124505E+08, -2.474858425050974E+03,
2458856.708333333, A.D. 2020-Jan-08 05:00:00.0000, -4.379578201811098E+07,  1.417132128334797E+08, -2.475562426298857E+03,
2458856.750000000, A.D. 2020-Jan-08 06:00:00.0000, -4.390003621798977E+07,  1.416812409843113E+08, -2.476279283493757E+03,
2458856.791666667, A.D. 2020-Jan-08 07:00:00.0000, -4.400426689199527E+07,  1.416491935839801E+08, -2.477008663542569E+03,
2458856.833333333, A.D. 2020-Jan-08 08:00:00.0000, -4.410847398776195E+07,  1.416170706515294E+08, -2.477750230640173E+03,
2458856.875000000, A.D. 2020-Jan-08 09:00:00.0000, -4.421265745296223E+07,  1.415848722060111E+08, -2.478503646336496E+03,
2458856.916666667, A.D. 2020-Jan-08 10:00:00.0000, -4.431681723530634E+07,  1.415525982664847E+08, -2.479268569491804E+03,
2458856.958333333, A.D. 2020-Jan-08 11:00:00.0000, -4.442095328254206E+07,  1.415202488520173E+08, -2.480044656358659E+03,
2458857.000000000, A.D. 2020-Jan-08 12:00:00.0000, -4.452506554245449E+07,  1.414878239816828E+08, -2.480831560544670E+03,
2458857.041666667, A.D. 2020-Jan-08 13:00:00.0000, -4.462915396286576E+07,  1.414553236745618E+08, -2.481628933101892E+03,
2458857.083333333, A.D. 2020-Jan-08 14:00:00.0000, -4.473321849163477E+07,  1.414227479497410E+08, -2.482436422459781E+03,
2458857.125000000, A.D. 2020-Jan-08 15:00:00.0000, -4.483725907665695E+07,  1.413900968263125E+08, -2.483253674522042E+03,
2458857.166666667, A.D. 2020-Jan-08 16:00:00.0000, -4.494127566586395E+07,  1.413573703233738E+08, -2.484080332674086E+03,
2458857.208333333, A.D. 2020-Jan-08 17:00:00.0000, -4.504526820722334E+07,  1.413245684600271E+08, -2.484916037768126E+03,
2458857.250000000, A.D. 2020-Jan-08 18:00:00.0000, -4.514923664873834E+07,  1.412916912553791E+08, -2.485760428212583E+03,
2458857.291666667, A.D. 2020-Jan-08 19:00:00.0000, -4.525318093844749E+07,  1.412587387285400E+08, -2.486613139942288E+03,
2458857.333333333, A.D. 2020-Jan-08 20:00:00.0000, -4.535710102442433E+07,  1.412257108986238E+08, -2.487473806470633E+03,
2458857.375000000, A.D. 2020-Jan-08 21:00:00.0000, -4.546099685477708E+07,  1.411926077847474E+08, -2.488342058941722E+03,
2458857.416666667, A.D. 2020-Jan-08 22:00:00.0000, -4.556486837764832E+07,  1.411594294060303E+08, -2.489217526078224E+03,
2458857.458333333, A.D. 2020-Jan-08 23:00:00.0000, -4.566871554121459E+07,  1.411261757815941E+08, -2.490099834300578E+03,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000, -4.577253829368612E+07,  1.410928469305622E+08, -2.490988607734442E+03,
2458857.541666667, A.D. 2020-Jan-09 01:00:00.0000, -4.587633658330639E+07,  1.410594428720592E+08, -2.491883468195796E+03,
2458857.583333333, A.D. 2020-Jan-09 02:00:00.0000, -4.598011035835178E+07,  1.410259636252109E+08, -2.492784035280347E+03,
2458857.625000000, A.D. 2020-Jan-09 03:00:00.0000, -4.608385956713124E+07,  1.409924092091432E+08, -2.493689926333725E+03,
2458857.666666667, A.D. 2020-Jan-09 04:00:00.0000, -4.618758415798581E+07,  1.409587796429824E+08, -2.494600756593049E+03,
2458857.708333333, A.D. 2020-Jan-09 05:00:00.0000, -4.629128407928828E+07,  1.409250749458541E+08, -2.495516139082611E+03,
2458857.750000000, A.D. 2020-Jan-09 06:00:00.0000, -4.639495927944277E+07,  1.408912951368836E+08, -2.496435684755445E+03,
2458857.791666667, A.D. 2020-Jan-09 07:00:00.0000, -4.649860970688432E+07,  1.408574402351947E+08, -2.497359002500772E+03,
2458857.833333333, A.D. 2020-Jan-09 08:00:00.0000, -4.660223531007844E+07,  1.408235102599099E+08, -2.498285699158907E+03,
2458857.875000000, A.D. 2020-Jan-09 09:00:00.0000, -4.670583603752068E+07,  1.407895052301496E+08, -2.499215379558504E+03,
2458857.916666667, A.D. 2020-Jan-09 10:00:00.0000, -4.680941183773621E+07,  1.407554251650321E+08, -2.500147646620870E+03,
2458857.958333333, A.D. 2020-Jan-09 11:00:00.0000, -4.691296265927934E+07,  1.407212700836728E+08, -2.501082101300359E+03,
2458858.000000000, A.D. 2020-Jan-09 12:00:00.0000, -4.701648845073306E+07,  1.406870400051841E+08, -2.502018342725933E+03,
